"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000211664",115.996980662869,-7.9431504237371,1.22282448497996,-6.49574041189343,8.26260234073775e-11,7.99962365244462e-08,"IGLV2-18",NA
"ENSG00000243290",776.03836216629,-8.4664918544296,1.31375138774967,-6.44451601222044,1.15969891098569e-10,1.08536221079151e-07,"IGKV1-12",NA
"ENSG00000253755",1960.02655226563,-6.37978264009922,0.991460734334991,-6.43473051343619,1.23692587919596e-10,1.12029573903822e-07,"IGHGP",NA
"ENSG00000211677",935.66995671535,-5.57755520986278,0.868299154253809,-6.42354099107233,1.33140270368133e-10,1.1681810534769e-07,"IGLC2",NA
"ENSG00000240834",193.373497091702,-9.54878996725787,1.49180997801131,-6.40080848633757,1.54556338229457e-10,1.27631714954955e-07,NA,NA
"ENSG00000226777",331.652401231493,-6.25737959478903,0.977036021185862,-6.40445127825915,1.50911134373479e-10,1.27631714954955e-07,"FAM30A",9834
"ENSG00000235621",71.1210280888155,-5.91696945718572,0.925854085445245,-6.39082286312993,1.64995430003379e-10,1.32359333948711e-07,"LINC00494",284749
"ENSG00000104894",2439.12879269022,-3.35601850294333,0.5255707193839,-6.38547464531019,1.70866653606888e-10,1.33261750925572e-07,"CD37",951
"ENSG00000211594",2145.83344790366,-6.5499625113392,1.02719338957759,-6.37656217202946,1.8110724891875e-10,1.37431033186263e-07,"IGKJ4",NA
"ENSG00000168081",57.6197759507853,-5.32892490019848,0.837926397642054,-6.35965750117696,2.02204102467615e-10,1.49402225920611e-07,"PNOC",5368
"ENSG00000211650",192.666539152338,-9.21020035065246,1.4506391669236,-6.34906361323796,2.16629448462937e-10,1.55956539089587e-07,"IGLV5-45",NA
"ENSG00000239951",5935.13731482671,-6.61817919577516,1.04510797516581,-6.332531521181,2.41170995546985e-10,1.69283951049317e-07,"IGKV3-20",NA
"ENSG00000211655",148.949283465146,-9.1781512317088,1.45135790313535,-6.32383729187772,2.55146386923893e-10,1.74725490382003e-07,"IGLV1-36",NA
"ENSG00000211595",961.059615116096,-6.65942906330506,1.05378850488933,-6.3195119631756,2.62390636170741e-10,1.7540814028014e-07,"IGKJ3",NA
"ENSG00000163534",761.291736328069,-6.20905616913837,0.986165458408233,-6.29616066573695,3.05108135370846e-10,1.99221421321099e-07,"FCRL1",115350
"ENSG00000105369",1712.01934463327,-5.86750250803508,0.932984427001888,-6.2889608210183,3.19598109219384e-10,2.03939911648923e-07,"CD79A",973
"ENSG00000211947",824.95242730334,-7.56939113985303,1.20436456801289,-6.28496664622237,3.279240879823e-10,2.0460276929509e-07,"IGHV3-21",NA
"ENSG00000121895",152.168929096097,-4.35131117909286,0.693192399915487,-6.27720554873851,3.44712240976226e-10,2.10401860649772e-07,"TMEM156",80008
"ENSG00000211943",631.001697208306,-6.88784073972217,1.10249350651339,-6.24751139034354,4.17043879710845e-10,2.4913491512003e-07,"IGHV3-15",NA
"ENSG00000160856",637.196441352717,-4.7753542746038,0.765180254923821,-6.24082266090259,4.35275515508101e-10,2.49412870386142e-07,"FCRL3",115352
"ENSG00000240864",374.55058417903,-6.77308777629179,1.0847884224349,-6.24369474840914,4.27353625736474e-10,2.49412870386142e-07,"IGKV1-16",NA
"ENSG00000211953",1587.85993619257,-6.95266811244171,1.1179609058098,-6.21906193348106,5.00135881366326e-10,2.80846302822447e-07,NA,NA
"ENSG00000211900",458.444671782907,-6.71739317367364,1.08071113680174,-6.21571569397639,5.10912376670069e-10,2.81272290191481e-07,"IGHJ6",NA
"ENSG00000167895",4169.07708040363,-3.38591301858483,0.547575608626546,-6.1834620922534,6.27107980170837e-10,3.38602129985704e-07,"TMC8",147138
"ENSG00000132704",570.296735574368,-6.61285445142107,1.07072082699588,-6.17607716660817,6.57138779598555e-10,3.45221306377277e-07,"FCRL2",79368
"ENSG00000224373",1606.89204262305,-7.43865099157121,1.20511653480491,-6.17255740564163,6.71941185844893e-10,3.45221306377277e-07,"IGHV4-59",NA
"ENSG00000226025",71.5326494251692,-5.54079725621376,0.897797256026031,-6.17154621382927,6.76253583030602e-10,3.45221306377277e-07,"LGALS17A",400696
"ENSG00000233355",240.368369415875,-3.86469870150397,0.627658514328533,-6.1573269752238,7.39830011725514e-10,3.7093227212888e-07,"CHRM3-AS2",100506915
"ENSG00000136573",1120.38845480333,-4.727576823365,0.768409858892505,-6.15241562644545,7.6311571997074e-10,3.75658917153862e-07,"BLK",640
"ENSG00000110777",1825.9507478172,-4.61695586536313,0.750754172223451,-6.14975718575022,7.76016568540941e-10,3.75658917153862e-07,"POU2AF1",5450
"ENSG00000244575",268.555552491938,-7.38857877512477,1.20389979739811,-6.13720410211307,8.39864542270879e-10,3.99675877175245e-07,"IGKV1-27",NA
"ENSG00000161405",197.914074080345,-3.98550739134225,0.649982513825233,-6.13171478704405,8.69368594719929e-10,4.06821033899191e-07,"IKZF3",22806
"ENSG00000269404",286.993012861201,-4.88084889943,0.79828424165403,-6.11417418101224,9.70582503957564e-10,4.467384420265e-07,"SPIB",6689
"ENSG00000211671",1214.32050274691,-6.48799345579588,1.06488494285156,-6.09267085552198,1.11042226308667e-09,5.02860094849748e-07,NA,NA
"ENSG00000211941",478.46468209679,-7.40405168715487,1.21639925183795,-6.08685978388061,1.1514672798225e-09,5.13170584374229e-07,"IGHV3-11",NA
"ENSG00000211966",805.817810838718,-6.46377623113804,1.06253256174848,-6.08336766687075,1.17684055371482e-09,5.16283628541421e-07,"IGHV5-51",NA
"ENSG00000104921",258.635869010942,-5.23454135494022,0.865090748423938,-6.05085809145081,1.44076323028311e-09,6.03765809203865e-07,"FCER2",2208
"ENSG00000211638",526.898767190506,-7.63404322253325,1.26135457440061,-6.05225792768138,1.42829535358063e-09,6.03765809203865e-07,"IGLV8-61",NA
"ENSG00000211669",402.747198562701,-7.27914497756152,1.20213816082047,-6.05516505074048,1.4027376292647e-09,6.03765809203865e-07,"IGLV3-10",NA
"ENSG00000211897",14210.0271065283,-6.54988987886971,1.08417708206884,-6.04134692311623,1.52832963841521e-09,6.31042812614469e-07,"IGHG3",NA
"ENSG00000154451",841.782140749502,-3.3519368878675,0.555158823458432,-6.03779809710344,1.56231370879073e-09,6.35725826111844e-07,"GBP5",115362
"ENSG00000159753",1235.37955194437,-3.42928345121126,0.569320696425606,-6.02346528545598,1.70721740150774e-09,6.84764899744754e-07,"CARMIL2",146206
"ENSG00000072818",2479.9061750265,-2.8097570215902,0.466690553779849,-6.02059972894939,1.7377199844119e-09,6.87182591582153e-07,"ACAP1",9744
"ENSG00000137265",960.180968196191,-4.18749550601148,0.696784163326874,-6.00974552294331,1.85814761292066e-09,7.24600146221851e-07,"IRF4",3662
"ENSG00000211652",194.199152882827,-7.34972921598841,1.22648524477949,-5.99251336065588,2.06622455097973e-09,7.94703927641889e-07,"IGLV7-43",NA
"ENSG00000253701",78.318132335314,-6.11561791927733,1.02289833119318,-5.97871531586495,2.24904200610546e-09,8.53329086559769e-07,"AL928768.3",NA
"ENSG00000124256",314.277393990783,-3.7495522996482,0.627774179177825,-5.97277241405319,2.33255195110354e-09,8.7321414841512e-07,"ZBP1",81030
"ENSG00000211670",185.215128450961,-7.38433341053589,1.24153366030159,-5.94775127461472,2.71851255992156e-09,1.0043115413805e-06,"IGLV3-9",NA
"ENSG00000211959",1584.54612594264,-7.02679854475873,1.18288552255744,-5.94038764593765,2.84348884657885e-09,1.03683943305707e-06,"IGHV4-39",NA
"ENSG00000211639",105.412211095436,-10.333003485955,1.74020291010702,-5.93781531219225,2.88845159360949e-09,1.03973147940736e-06,"IGLV4-60",NA
"ENSG00000148600",168.465517803127,-2.79370780749818,0.470937976696858,-5.93222026198258,2.98865311518986e-09,1.06218244955931e-06,"CDHR1",92211
"ENSG00000174130",380.86296198188,-3.17602313836974,0.536885780639197,-5.91564025888054,3.30587053995196e-09,1.15299313028728e-06,"TLR6",10333
"ENSG00000260655",312.199704844786,-5.71920443118012,0.966959540932513,-5.9146264027393,3.32629709560386e-09,1.15299313028728e-06,NA,NA
"ENSG00000211951",171.281797215936,-7.47160809166242,1.26589030407265,-5.90225556481837,3.58565142488765e-09,1.20016067532821e-06,"IGHV2-26",NA
"ENSG00000260719",67.1267555554369,-4.361398811429,0.738548744925413,-5.90536351377791,3.51869998479404e-09,1.20016067532821e-06,"AC009133.17",NA
"ENSG00000223350",243.933296309038,-9.22589548586016,1.56317386193939,-5.9020277337633,3.59060785438506e-09,1.20016067532821e-06,"IGLV9-49",NA
"ENSG00000009790",1274.11886417361,-3.15325720064984,0.53448930027291,-5.89957029830118,3.64449472128067e-09,1.20384092105173e-06,"TRAF3IP3",80342
"ENSG00000196092",411.035620902334,-6.23788718998967,1.05775389618551,-5.89729540348172,3.69507999702159e-09,1.20635768693459e-06,"PAX5",5079
"ENSG00000211962",622.962995066454,-6.2395876598278,1.05906389183273,-5.89160645353518,3.82459151274584e-09,1.22498972089121e-06,"IGHV1-46",NA
"ENSG00000185862",1528.3869032394,-3.077086444672,0.52233973696393,-5.89096755792962,3.83940931860335e-09,1.22498972089121e-06,"EVI2B",2124
"ENSG00000026751",673.002332923451,-3.93813891730752,0.669874653389681,-5.87891913416915,4.12954034955196e-09,1.29403701561219e-06,"SLAMF7",57823
"ENSG00000264198",1298.66619249567,-3.72661905053169,0.633974895829908,-5.8781807845141,4.14799769936591e-09,1.29403701561219e-06,NA,NA
"ENSG00000245164",833.476001814061,-3.53248819330026,0.601196892400977,-5.8757592362008,4.2090970697798e-09,1.2944111035569e-06,"LINC00861",100130231
"ENSG00000232216",140.10608841445,-7.49523044384837,1.27589407337708,-5.8744927186704,4.24140120124068e-09,1.2944111035569e-06,"IGHV3-43",NA
"ENSG00000211644",2206.34531494098,-5.69941499718734,0.972281977738981,-5.86189513708892,4.57613997069659e-09,1.38155141889514e-06,"IGLV1-51",NA
"ENSG00000123329",2145.52617859817,-3.04338137326978,0.523075387723978,-5.81824617386844,5.94682771011365e-09,1.77626682571129e-06,"ARHGAP9",64333
"ENSG00000211936",497.109139988328,-7.04645557376956,1.2138702849759,-5.80494939285004,6.43854478300927e-09,1.90289496707949e-06,NA,NA
"ENSG00000132185",262.35690475352,-6.71209313557303,1.15930886388462,-5.78973675150045,7.04968248340095e-09,2.06181182381717e-06,"FCRLA",84824
"ENSG00000174123",355.342596425889,-5.05570223728768,0.874178802963154,-5.78337317280018,7.32173932935871e-09,2.11930386752994e-06,"TLR10",81793
"ENSG00000069493",1114.32111043028,-2.13493951626646,0.369688954211849,-5.77496160473066,7.69706347949838e-09,2.13970743875125e-06,"CLEC2D",29121
"ENSG00000028277",922.86037735576,-3.1546920382666,0.546223640563832,-5.77545862901541,7.67437556279588e-09,2.13970743875125e-06,"POU2F2",5452
"ENSG00000211659",603.086131984321,-6.89423767797565,1.1933144835368,-5.77738540266621,7.58703624308624e-09,2.13970743875125e-06,"IGLV3-25",NA
"ENSG00000254709",72.824051783195,-7.23106230381978,1.25197442722815,-5.77572684118576,7.66215937514207e-09,2.13970743875125e-06,"IGLL5",100423062
"ENSG00000240382",434.873931556512,-6.71283631235448,1.16610011490444,-5.75665521901143,8.5796892604935e-09,2.36168564085172e-06,"IGKV1-17",NA
"ENSG00000242580",46.5514923776824,-8.17856589572269,1.42378429678317,-5.7442450476529,9.23319956268153e-09,2.51689848661562e-06,"IGKV1D-43",NA
"ENSG00000211890",7289.21311935936,-5.6432283223665,0.983610306946582,-5.73726025694541,9.62203412588472e-09,2.58402324324608e-06,"IGHA2",NA
"ENSG00000130475",400.995443822339,-3.14600102147016,0.548415198460803,-5.73653142783024,9.66351250279013e-09,2.58402324324608e-06,"FCHO1",23149
"ENSG00000213443",341.720861437592,-2.11185984616638,0.368609940623683,-5.72925364571868,1.0087346791655e-08,2.65536716381003e-06,"RP11-75L1.2",NA
"ENSG00000240041",626.431473168594,-6.06105548998426,1.05828416951588,-5.72724761890457,1.020731277393e-08,2.65536716381003e-06,"IGHJ4",NA
"ENSG00000048462",93.7085368358399,-4.6197696459605,0.806645734566654,-5.72713577719757,1.02140418738285e-08,2.65536716381003e-06,"TNFRSF17",608
"ENSG00000231486",206.775431376675,-5.50920793537708,0.963559956770788,-5.71755592027742,1.08067117375936e-08,2.75836404960378e-06,NA,NA
"ENSG00000130487",156.084843740246,-4.20101472715277,0.734705026122061,-5.71796105618969,1.07809842248559e-08,2.75836404960378e-06,"KLHDC7B",113730
"ENSG00000211642",78.4960102815253,-8.01689460209802,1.40265466348041,-5.71551559398498,1.09371890278e-08,2.76651762462649e-06,"IGLV10-54",NA
"ENSG00000241351",2764.57778695927,-6.33016458190792,1.11073868873448,-5.69905833488178,1.20471000979164e-08,2.9933312340637e-06,"IGKV3-11",NA
"ENSG00000271856",131.043393289985,-4.46344971047087,0.783066198176126,-5.6999647295042,1.19832218300805e-08,2.9933312340637e-06,"LINC01215",101929623
"ENSG00000211972",73.575926375309,-8.21484659670892,1.44409069097265,-5.68859466241412,1.28089101213027e-08,3.15469973224401e-06,"IGHV3-66",NA
"ENSG00000253497",39.3297063043605,-5.98061476375186,1.05501258447472,-5.66876154063088,1.43833382994862e-08,3.51166077769281e-06,"IGKV1-13",NA
"ENSG00000227039",712.624266764115,-3.10206925168514,0.548710484443837,-5.65338068003082,1.57322337655203e-08,3.80787868478028e-06,"ITGB2-AS1",100505746
"ENSG00000198286",897.451803474882,-3.10712232013197,0.549857544714632,-5.65077691485441,1.59724271582747e-08,3.80812042363297e-06,"CARD11",84433
"ENSG00000205744",1579.26820632973,-2.19382671585404,0.388258216334343,-5.65043217003001,1.60044951379667e-08,3.80812042363297e-06,"DENND1C",79958
"ENSG00000163599",435.914847124703,-3.94422555313129,0.698384823225521,-5.64763926987231,1.62666047511699e-08,3.83369958017096e-06,"CTLA4",1493
"ENSG00000089012",234.194050493388,-3.75808293424012,0.665572545739182,-5.64639115344881,1.63850820821496e-08,3.83369958017096e-06,"SIRPG",55423
"ENSG00000188848",66.3559663299029,-4.37553311081919,0.776154635497706,-5.63745020734611,1.72586484500252e-08,4.00471960769717e-06,"BEND4",389206
"ENSG00000223648",96.5311920630624,-8.41157459238846,1.49461248769367,-5.62793009000503,1.82384975076866e-08,4.1973958567485e-06,"IGHV3-64",NA
"ENSG00000116748",51.3672227440356,-4.63423277554591,0.824087326092895,-5.62347293643916,1.87156095935628e-08,4.27218024844278e-06,"AMPD1",270
"ENSG00000105255",35.8528715865357,-3.37598089594154,0.603755717189195,-5.59163383439006,2.2494280834169e-08,5.09332195952389e-06,"FSD1",79187
"ENSG00000079263",517.417903806779,-3.16190212920815,0.568670555775673,-5.56016501486573,2.69519696811404e-08,6.05384362189902e-06,"SP140",11262
"ENSG00000188389",381.42207181076,-3.07125199608094,0.553430021271057,-5.54948571280471,2.86511163166331e-08,6.38442375255641e-06,"PDCD1",5133
"ENSG00000122224",426.118157219761,-3.24985306215137,0.587552713705999,-5.53116850001912,3.18104567667356e-08,7.0326157058239e-06,"LY9",4063
"ENSG00000211973",1987.25111420764,-6.30461120338472,1.14128010000308,-5.52415765714982,3.31070083475557e-08,7.26207401073688e-06,"IGHV1-69",NA
"ENSG00000180422",51.6222315132449,-1.86686641122443,0.338543568564422,-5.51440518908923,3.49961501132394e-08,7.61695276534436e-06,"LINC00304",283860
"ENSG00000211949",3167.33402643574,-6.48306610169711,1.17630935927291,-5.51136148887259,3.56068577999373e-08,7.690259588068e-06,"IGHV3-23",NA
"ENSG00000065357",3392.00480025215,-2.10279368145783,0.381883213384048,-5.50637893408297,3.66289654598551e-08,7.85062185661338e-06,"DGKA",1606
"ENSG00000211648",1749.08805726619,-7.87715935198171,1.43092994595401,-5.50492312656856,3.69329391579725e-08,7.85580403589692e-06,"IGLV1-47",NA
"ENSG00000211593",1331.37317294872,-6.5914775504116,1.19909975919622,-5.49702182813382,3.86258904380228e-08,8.15412876562681e-06,"IGKJ5",NA
"ENSG00000135925",74.4556062250038,-3.26107135034777,0.593393303564312,-5.49563220676679,3.89313149970078e-08,8.15727262067901e-06,"WNT10A",80326
"ENSG00000205045",189.662582258576,-2.25194642485253,0.409871819619257,-5.49426995723795,3.92329960802021e-08,8.1595913403247e-06,"SLFN12L",100506736
"ENSG00000247774",341.091314763269,-2.66782193744185,0.486362920464724,-5.48524944067019,4.12886393306349e-08,8.52397887122233e-06,"PCED1B-AS1",100233209
"ENSG00000186854",223.831087086409,-2.73040289071753,0.498604838335618,-5.47608583148096,4.34836832374775e-08,8.91161587050113e-06,"TRABD2A",105374836
"ENSG00000147168",1311.21481035884,-2.88232290524409,0.526540429906538,-5.47407709177376,4.39797588523073e-08,8.94796876301617e-06,"IL2RG",3561
"ENSG00000211674",60.2893040101218,-6.06755117356169,1.10884340201888,-5.47196399646192,4.45075268442549e-08,8.99020022450464e-06,"IGLJ1",NA
"ENSG00000110665",386.389398598771,-2.78079690018908,0.50831357029457,-5.47063281937879,4.48431493596102e-08,8.99329360406983e-06,"C11orf21",29125
"ENSG00000146285",336.407381429466,-2.90700759952318,0.532294011252749,-5.4612818067999,4.72708980720905e-08,9.41294329907862e-06,"SCML4",256380
"ENSG00000117322",607.027871053866,-5.42846536216689,0.995180761412994,-5.45475311887999,4.90409325315718e-08,9.69663565273903e-06,"CR2",1380
"ENSG00000211663",1886.90743642006,-6.98872247928077,1.28263724058049,-5.44871321225463,5.07355451315385e-08,9.9615517528546e-06,"IGLV3-19",NA
"ENSG00000235304",36.5987095717982,-5.32233428139656,0.97726960330448,-5.44612690643395,5.14784146078169e-08,1.00372183815533e-05,"LINC01281",286442
"ENSG00000187862",72.5821438938964,-5.43454885042332,0.998912718022477,-5.4404641690637,5.31419277404252e-08,1.02901096908132e-05,"TTC24",164118
"ENSG00000211899",11371.5621564447,-5.37533423351949,0.989030797475677,-5.43495131520581,5.48113958327631e-08,1.0398240275652e-05,"IGHM",NA
"ENSG00000104814",1077.96781732952,-2.90246785619222,0.533887081125543,-5.43648265485882,5.43426265816894e-08,1.0398240275652e-05,"MAP4K1",11184
"ENSG00000234883",174.525477673535,-2.82506900124463,0.519762561445256,-5.43530683200656,5.47022180225106e-08,1.0398240275652e-05,"MIR155HG",406947
"ENSG00000013725",837.160342299896,-2.97039924550999,0.546823432084886,-5.43209941495134,5.56948776684494e-08,1.04949334248124e-05,"CD6",923
"ENSG00000147138",175.00712709753,-3.38315758239322,0.623205059969988,-5.42864267269612,5.67842428815363e-08,1.0628874582566e-05,"GPR174",84636
"ENSG00000227507",534.507214479189,-3.8428683335768,0.708883318710279,-5.4210167345571,5.92610116221151e-08,1.10190160484379e-05,"LTB",4050
"ENSG00000185811",1591.53436043582,-2.87887793746961,0.531254162416977,-5.41902189410048,5.99259793972488e-08,1.10693534443194e-05,"IKZF1",10320
"ENSG00000215644",98.9033819970813,-5.52933983506108,1.02131854228993,-5.41392289095579,6.16587270269427e-08,1.13149809067678e-05,"GCGR",2642
"ENSG00000247982",1594.61468928069,-2.96720589724235,0.548188478937865,-5.41274764291184,6.2064931224844e-08,1.13155654155841e-05,"LINC00926",283663
"ENSG00000177602",71.1789146255195,-2.82679344791823,0.522852463313643,-5.40648394387026,6.42739861865775e-08,1.16427142591002e-05,"GSG2",83903
"ENSG00000181847",526.9341302577,-3.46660093196291,0.641355718019255,-5.40511425183681,6.47670953955523e-08,1.16568316501341e-05,"TIGIT",201633
"ENSG00000211904",121.46052359335,-8.20422191280469,1.52008281373502,-5.39722036107096,6.7681242984286e-08,1.21037341354764e-05,"IGHJ2",NA
"ENSG00000115085",1682.55088356961,-2.73195729436605,0.506323074308088,-5.39568001734739,6.82645102603269e-08,1.21307762948051e-05,"ZAP70",7535
"ENSG00000128815",952.085761704786,-3.17461641658097,0.588486863493815,-5.39454083602383,6.86990022953812e-08,1.21312068392919e-05,"WDFY4",NA
"ENSG00000005844",2194.4201362942,-2.69823807679973,0.500548128297903,-5.39056670928927,7.02358365513277e-08,1.23250723928227e-05,"ITGAL",3683
"ENSG00000260682",413.570142934946,-1.89843148435522,0.352286213867501,-5.38888951547005,7.08943699638917e-08,1.23633616489204e-05,"RN7SKP176",NA
"ENSG00000159958",173.72507966526,-4.98128535536454,0.92503074955245,-5.38499434507944,7.2446926053427e-08,1.25561255728523e-05,"TNFRSF13C",100616259
"ENSG00000143851",814.16405900418,-2.92761449147284,0.544652394474936,-5.37519805507358,7.64985473780263e-08,1.30172709983809e-05,"PTPN7",5778
"ENSG00000255354",90.2615927742626,-4.19887925566056,0.780884086216886,-5.37708391011358,7.57018985161392e-08,1.30172709983809e-05,"RP11-148O21.2",NA
"ENSG00000211666",3145.84079186429,-5.98566492471971,1.11336370999343,-5.37619905426505,7.60746858291128e-08,1.30172709983809e-05,"IGLV2-14",NA
"ENSG00000165359",1356.09428349326,-1.2331548433602,0.229720278155594,-5.36807134860321,7.95830723589813e-08,1.34605657989345e-05,"INTS6L",203522
"ENSG00000196684",958.097694635596,-2.78094611999275,0.51871358535731,-5.36123633252661,8.26542979179872e-08,1.38963157044511e-05,"HSH2D",84941
"ENSG00000178199",333.375385269186,-2.96745451223587,0.554383116332994,-5.35271444026705,8.66445275489682e-08,1.44804666666213e-05,"ZC3H12D",340152
"ENSG00000162739",949.161469078872,-3.44047020740384,0.644940951676373,-5.33455070338013,9.57814219756799e-08,1.5726637338077e-05,"SLAMF6",114836
"ENSG00000211964",510.56681525606,-5.89494280124137,1.10501830198038,-5.33470150736566,9.57018563410579e-08,1.5726637338077e-05,"IGHV3-48",NA
"ENSG00000104972",505.656550038309,-2.77623363383631,0.520293131583049,-5.33590290801902,9.50702670041074e-08,1.5726637338077e-05,"LILRB1",10859
"ENSG00000173200",1688.07281884088,-3.25218320679382,0.611837805831143,-5.31543356065736,1.06403669019498e-07,1.73691617154677e-05,"PARP15",165631
"ENSG00000182866",1071.15606068458,-2.85040022434158,0.536360329310745,-5.31433826958178,1.070456058162e-07,1.73729449393147e-05,"LCK",3932
"ENSG00000134516",1620.44124340919,-2.81564365767048,0.5310010985846,-5.30251945838844,1.14215287924937e-07,1.84300151670601e-05,"DOCK2",1794
"ENSG00000186891",144.012311729728,-2.82415567081973,0.532719543507117,-5.30139302235305,1.1492238264233e-07,1.84381470711354e-05,"TNFRSF18",8784
"ENSG00000240671",67.4719654789198,-6.06942230838677,1.14608636786561,-5.29578091020316,1.18508858132408e-07,1.89055296010434e-05,"IGKV1-8",NA
"ENSG00000163508",250.872949552436,-3.45403741838198,0.652710256616502,-5.29183873452044,1.21092650582107e-07,1.91006648898529e-05,"EOMES",8320
"ENSG00000259078",7.45912321996131,-5.28757944229917,0.999156043912981,-5.29204569647749,1.20955657827079e-07,1.91006648898529e-05,"PTBP1P",NA
"ENSG00000138964",1799.59571271819,-2.64600852278751,0.501999760482996,-5.27093582722364,1.35729923228771e-07,2.12898829860011e-05,"PARVG",64098
"ENSG00000086730",652.16234530116,-2.34755416904239,0.445615428148085,-5.26811690250154,1.37830326837949e-07,2.1499233814606e-05,"LAT2",7462
"ENSG00000135426",339.418789339587,-2.50502850247457,0.475918477197414,-5.2635663931902,1.4128745177341e-07,2.1916728085315e-05,"TESPA1",9840
"ENSG00000250850",10.8623335395745,-6.52886103706652,1.24207949048923,-5.25639549405565,1.46906192826099e-07,2.25392632567124e-05,"RP11-297B17.3",NA
"ENSG00000268027",169.24889336596,-3.00536125183478,0.571697811596665,-5.25690529309753,1.46499706851274e-07,2.25392632567124e-05,"AC006129.2",NA
"ENSG00000211598",2950.01161192191,-5.91091822011086,1.12505234128086,-5.25390508799028,1.4890763812423e-07,2.27221725848587e-05,"IGKV4-1",NA
"ENSG00000211945",1003.31557797152,-6.77735641873046,1.29337257109657,-5.24006505950902,1.60519994844586e-07,2.43617291635213e-05,"IGHV1-18",NA
"ENSG00000140853",4057.45187546965,-1.87160619064778,0.357342464183415,-5.23757005740894,1.62704547187309e-07,2.45605138246133e-05,"NLRC5",84166
"ENSG00000163518",27.3008837935811,-8.26060704457484,1.57906301334601,-5.23133464260602,1.68290535500087e-07,2.5267878958481e-05,"FCRL4",83417
"ENSG00000268041",41.9333881569525,-3.62683599686976,0.694076552623966,-5.22541207185065,1.73767682354377e-07,2.595146392268e-05,"CTD-2575K13.6",NA
"ENSG00000156886",39.5548623125322,-4.53068072252854,0.867681650651614,-5.22159333336838,1.77390184770385e-07,2.63522974486671e-05,"ITGAD",3681
"ENSG00000134242",314.882018899387,-2.46283237600344,0.471767528206783,-5.22043639875941,1.78502002736452e-07,2.6377898583323e-05,"PTPN22",26191
"ENSG00000070190",300.781546776116,-3.28209514218852,0.628962871314633,-5.21826532515093,1.80606621718677e-07,2.65491733926456e-05,"DAPP1",27071
"ENSG00000211967",294.786358462807,-6.11968093605266,1.17316251531686,-5.21639658287222,1.82437356681276e-07,2.66786128309384e-05,"IGHV3-53",NA
"ENSG00000178562",353.252445405093,-3.36769734582254,0.646315332892345,-5.21061032352684,1.88220414794056e-07,2.73035333092471e-05,"CD28",940
"ENSG00000172578",1137.71295671618,-3.14134271747205,0.602923820648838,-5.2101818005656,1.886556776719e-07,2.73035333092471e-05,"KLHL6",89857
"ENSG00000163600",169.82225624655,-3.25444693697947,0.62563045694517,-5.201867813262,1.97295539157219e-07,2.84075223226526e-05,"ICOS",29851
"ENSG00000239855",516.486324197093,-6.87394253758605,1.32288968244326,-5.19615704076737,2.03450409970397e-07,2.91442712282594e-05,"IGKV1-6",NA
"ENSG00000265206",156.355940712258,-4.10884034614152,0.792320799909368,-5.18582920783037,2.15055829456518e-07,3.06503681403586e-05,"MIR142",406934
"ENSG00000211956",792.497444753965,-6.31667520392,1.21847637378768,-5.18407688471167,2.17087373009281e-07,3.07836473332404e-05,"IGHV4-34",NA
"ENSG00000115165",961.329390404723,-2.6293271258377,0.50729728402775,-5.18301045288835,2.1833279731449e-07,3.08046731165776e-05,"CYTIP",9595
"ENSG00000205056",296.977019022045,-5.24394483711268,1.01229067745989,-5.18027573885314,2.21558147556962e-07,3.11034405447842e-05,"RP11-693J15.5",100507616
"ENSG00000168421",529.590447916825,-3.3944118284926,0.655568181271452,-5.17781662604376,2.24497727427899e-07,3.13593168805629e-05,"RHOH",399
"ENSG00000211625",177.81213078494,-7.05235561039785,1.36271037672331,-5.17524173211001,2.27616088303031e-07,3.1637509461803e-05,"IGKV3D-20",NA
"ENSG00000242887",215.03329843096,-6.29097386640005,1.21599884492058,-5.17350315970979,2.29745235800587e-07,3.17761427860744e-05,"IGHJ3",NA
"ENSG00000064201",155.97623177217,-2.03650527750603,0.3942601173311,-5.16538495268537,2.39944578083562e-07,3.30241368571185e-05,"TSPAN32",10077
"ENSG00000109943",68.414688757283,-3.06185348297102,0.593070320518006,-5.1627157472603,2.43392596351598e-07,3.33352874525065e-05,"CRTAM",56253
"ENSG00000010671",490.260814656114,-2.95882293372067,0.574118587022565,-5.15367904924559,2.55424959846658e-07,3.48134300855079e-05,"BTK",695
"ENSG00000174255",88.5421660406401,-3.1888720118031,0.619150035793302,-5.15040269313281,2.5992776209395e-07,3.50511566053099e-05,"ZNF80",7634
"ENSG00000082293",50.0898471540224,-3.82223431421818,0.742214763865364,-5.14976863881345,2.60807974349105e-07,3.50511566053099e-05,"COL19A1",1310
"ENSG00000211978",14.2570836814904,-6.29403886512434,1.22242907103509,-5.14879678032763,2.62162727040463e-07,3.50511566053099e-05,"IGHV5-78",NA
"ENSG00000255987",17.8924190846965,-2.67925914424917,0.520297247444394,-5.1494778367735,2.61212636413621e-07,3.50511566053099e-05,"TOMM20P2",NA
"ENSG00000082074",552.295728868214,-2.43466708816586,0.473572188792999,-5.1410685546614,2.73180347045349e-07,3.63432384054411e-05,"FYB",2533
"ENSG00000267121",687.112028479418,-2.41734351016987,0.47052181263119,-5.13758011908507,2.78298830258569e-07,3.63432384054411e-05,"CTD-2020K17.1",NA
